state,district,district_unique,indicator,nfhs4,nfhs5
Madhya Pradesh,Guna,guna_madhya_pradesh,overweight,2,1.6
Madhya Pradesh,Gwalior,gwalior_madhya_pradesh,stunting,42.8,40.1
Madhya Pradesh,Gwalior,gwalior_madhya_pradesh,wasting,11.1,2.4
Madhya Pradesh,Gwalior,gwalior_madhya_pradesh,underweight,48.5,33
Madhya Pradesh,Gwalior,gwalior_madhya_pradesh,overweight,1.1,0.7
Madhya Pradesh,Harda,harda_madhya_pradesh,stunting,39.7,38.8
Madhya Pradesh,Harda,harda_madhya_pradesh,wasting,8.6,18.8
Madhya Pradesh,Harda,harda_madhya_pradesh,underweight,40.6,34.7
Madhya Pradesh,Harda,harda_madhya_pradesh,overweight,1.8,5.3
Madhya Pradesh,Hoshangabad,hoshangabad_madhya_pradesh,stunting,37.2,34.8
Madhya Pradesh,Hoshangabad,hoshangabad_madhya_pradesh,wasting,10.6,8.2
Madhya Pradesh,Hoshangabad,hoshangabad_madhya_pradesh,underweight,40.7,27.2
Madhya Pradesh,Hoshangabad,hoshangabad_madhya_pradesh,overweight,1.1,2.8
Madhya Pradesh,Indore,indore_madhya_pradesh,stunting,39.2,28.7
Madhya Pradesh,Indore,indore_madhya_pradesh,wasting,6.7,6.3
Madhya Pradesh,Indore,indore_madhya_pradesh,underweight,30.6,24.9
Madhya Pradesh,Indore,indore_madhya_pradesh,overweight,4.5,2.2
Madhya Pradesh,Jabalpur,jabalpur_madhya_pradesh,stunting,36.2,18
Madhya Pradesh,Jabalpur,jabalpur_madhya_pradesh,wasting,10.5,10
Madhya Pradesh,Jabalpur,jabalpur_madhya_pradesh,underweight,42.7,31.3
Madhya Pradesh,Jabalpur,jabalpur_madhya_pradesh,overweight,0.6,0
Madhya Pradesh,Jhabua,jhabua_madhya_pradesh,stunting,45.6,49.3
Madhya Pradesh,Jhabua,jhabua_madhya_pradesh,wasting,9,5.6
Madhya Pradesh,Jhabua,jhabua_madhya_pradesh,underweight,43.6,41.7
Madhya Pradesh,Jhabua,jhabua_madhya_pradesh,overweight,2.2,1.1
Madhya Pradesh,Katni,katni_madhya_pradesh,stunting,45.5,49.5
Madhya Pradesh,Katni,katni_madhya_pradesh,wasting,12.2,10.6
Madhya Pradesh,Katni,katni_madhya_pradesh,underweight,43.1,44
Madhya Pradesh,Katni,katni_madhya_pradesh,overweight,2.4,1.7
Madhya Pradesh,Khandwa (East Nimar),khandwa_east_nimar_madhya_pradesh,stunting,43.6,38.4
Madhya Pradesh,Khandwa (East Nimar),khandwa_east_nimar_madhya_pradesh,wasting,6.6,7.5
Madhya Pradesh,Khandwa (East Nimar),khandwa_east_nimar_madhya_pradesh,underweight,46.8,35.3
Madhya Pradesh,Khandwa (East Nimar),khandwa_east_nimar_madhya_pradesh,overweight,0.2,3.2
Madhya Pradesh,Khargone (West Nimar),khargone_west_nimar_madhya_pradesh,stunting,48.3,31.4
Madhya Pradesh,Khargone (West Nimar),khargone_west_nimar_madhya_pradesh,wasting,5.7,11.9
Madhya Pradesh,Khargone (West Nimar),khargone_west_nimar_madhya_pradesh,underweight,44.7,44
Madhya Pradesh,Khargone (West Nimar),khargone_west_nimar_madhya_pradesh,overweight,0.9,4.9
Madhya Pradesh,Mandla,mandla_madhya_pradesh,stunting,36.9,32.1
Madhya Pradesh,Mandla,mandla_madhya_pradesh,wasting,11,3.9
Madhya Pradesh,Mandla,mandla_madhya_pradesh,underweight,49.8,33
Madhya Pradesh,Mandla,mandla_madhya_pradesh,overweight,0.3,2
Madhya Pradesh,Mandsaur,mandsaur_madhya_pradesh,stunting,34,30.9
Madhya Pradesh,Mandsaur,mandsaur_madhya_pradesh,wasting,7.5,4.1
Madhya Pradesh,Mandsaur,mandsaur_madhya_pradesh,underweight,31.2,22.9
Madhya Pradesh,Mandsaur,mandsaur_madhya_pradesh,overweight,0.8,1.2
Madhya Pradesh,Morena,morena_madhya_pradesh,stunting,47.7,40
Madhya Pradesh,Morena,morena_madhya_pradesh,wasting,12.5,2.7
Madhya Pradesh,Morena,morena_madhya_pradesh,underweight,52.2,29.6
Madhya Pradesh,Morena,morena_madhya_pradesh,overweight,1.3,2.4
Madhya Pradesh,Narsinghpur,narsinghpur_madhya_pradesh,stunting,37.9,32
Madhya Pradesh,Narsinghpur,narsinghpur_madhya_pradesh,wasting,10.1,5.1
Madhya Pradesh,Narsinghpur,narsinghpur_madhya_pradesh,underweight,35.3,28.1
Madhya Pradesh,Narsinghpur,narsinghpur_madhya_pradesh,overweight,0.3,1
Madhya Pradesh,Neemuch,neemuch_madhya_pradesh,stunting,36.3,33
Madhya Pradesh,Neemuch,neemuch_madhya_pradesh,wasting,8.2,5.4
Madhya Pradesh,Neemuch,neemuch_madhya_pradesh,underweight,39.2,27.7
Madhya Pradesh,Neemuch,neemuch_madhya_pradesh,overweight,1.2,2.5
Madhya Pradesh,Panna,panna_madhya_pradesh,stunting,42.3,45.1
Madhya Pradesh,Panna,panna_madhya_pradesh,wasting,10,7.9
Madhya Pradesh,Panna,panna_madhya_pradesh,underweight,40.8,39.2
Madhya Pradesh,Panna,panna_madhya_pradesh,overweight,1.4,2.4
Madhya Pradesh,Raisen,raisen_madhya_pradesh,stunting,45.8,30.4
Madhya Pradesh,Raisen,raisen_madhya_pradesh,wasting,7.3,4.8
Madhya Pradesh,Raisen,raisen_madhya_pradesh,underweight,44.4,25.4
Madhya Pradesh,Raisen,raisen_madhya_pradesh,overweight,2.1,0
Madhya Pradesh,Rajgarh,rajgarh_madhya_pradesh,stunting,38.8,27.6
Madhya Pradesh,Rajgarh,rajgarh_madhya_pradesh,wasting,9,9
Madhya Pradesh,Rajgarh,rajgarh_madhya_pradesh,underweight,46.8,26.8
Madhya Pradesh,Rajgarh,rajgarh_madhya_pradesh,overweight,1.4,4.1
Madhya Pradesh,Ratlam,ratlam_madhya_pradesh,stunting,46.1,29
Madhya Pradesh,Ratlam,ratlam_madhya_pradesh,wasting,7.5,4.2
Madhya Pradesh,Ratlam,ratlam_madhya_pradesh,underweight,41.9,28.6
Madhya Pradesh,Ratlam,ratlam_madhya_pradesh,overweight,0.8,1.2
Madhya Pradesh,Rewa,rewa_madhya_pradesh,stunting,40.4,37
Madhya Pradesh,Rewa,rewa_madhya_pradesh,wasting,7.4,8.3
Madhya Pradesh,Rewa,rewa_madhya_pradesh,underweight,36.2,31.5
Madhya Pradesh,Rewa,rewa_madhya_pradesh,overweight,1.9,2.9
Madhya Pradesh,Sagar,sagar_madhya_pradesh,stunting,41,42.7
Madhya Pradesh,Sagar,sagar_madhya_pradesh,wasting,5.2,4.7
Madhya Pradesh,Sagar,sagar_madhya_pradesh,underweight,30.5,35.8
Madhya Pradesh,Sagar,sagar_madhya_pradesh,overweight,2,2.3
Madhya Pradesh,Satna,satna_madhya_pradesh,stunting,41.2,49.4
Madhya Pradesh,Satna,satna_madhya_pradesh,wasting,10.1,6.2
Madhya Pradesh,Satna,satna_madhya_pradesh,underweight,39.6,31.2
Madhya Pradesh,Satna,satna_madhya_pradesh,overweight,1,2.3
Madhya Pradesh,Sehore,sehore_madhya_pradesh,stunting,33.6,21.9
Madhya Pradesh,Sehore,sehore_madhya_pradesh,wasting,12.5,9.6
Madhya Pradesh,Sehore,sehore_madhya_pradesh,underweight,39.9,27.6
Madhya Pradesh,Sehore,sehore_madhya_pradesh,overweight,1.7,3
Madhya Pradesh,Seoni,seoni_madhya_pradesh,stunting,34.7,23.5
Madhya Pradesh,Seoni,seoni_madhya_pradesh,wasting,12.9,5
Madhya Pradesh,Seoni,seoni_madhya_pradesh,underweight,43.8,31.1
Madhya Pradesh,Seoni,seoni_madhya_pradesh,overweight,0.4,0
Madhya Pradesh,Shahdol,shahdol_madhya_pradesh,stunting,36.7,44
Madhya Pradesh,Shahdol,shahdol_madhya_pradesh,wasting,10.9,5.5
Madhya Pradesh,Shahdol,shahdol_madhya_pradesh,underweight,41.2,39.2
Madhya Pradesh,Shahdol,shahdol_madhya_pradesh,overweight,1.5,2.1
Madhya Pradesh,Shajapur,shajapur_madhya_pradesh,stunting,42,27.8
Madhya Pradesh,Shajapur,shajapur_madhya_pradesh,wasting,9.2,9.7
Madhya Pradesh,Shajapur,shajapur_madhya_pradesh,underweight,42.8,27.6
Madhya Pradesh,Shajapur,shajapur_madhya_pradesh,overweight,1.7,2.5
Madhya Pradesh,Sheopur,sheopur_madhya_pradesh,stunting,52.1,45.8
Madhya Pradesh,Sheopur,sheopur_madhya_pradesh,wasting,9,7.9
Madhya Pradesh,Sheopur,sheopur_madhya_pradesh,underweight,55,37.7
Madhya Pradesh,Sheopur,sheopur_madhya_pradesh,overweight,0.7,1.2
Madhya Pradesh,Shivpuri,shivpuri_madhya_pradesh,stunting,48.6,39.2
Madhya Pradesh,Shivpuri,shivpuri_madhya_pradesh,wasting,7.7,5.7
Madhya Pradesh,Shivpuri,shivpuri_madhya_pradesh,underweight,49.6,36.1
Madhya Pradesh,Shivpuri,shivpuri_madhya_pradesh,overweight,0.7,0
Madhya Pradesh,Sidhi,sidhi_madhya_pradesh,stunting,48.7,39.1
Madhya Pradesh,Sidhi,sidhi_madhya_pradesh,wasting,8.5,6.4
Madhya Pradesh,Sidhi,sidhi_madhya_pradesh,underweight,43.9,32.8
Madhya Pradesh,Sidhi,sidhi_madhya_pradesh,overweight,3.2,2.5
Madhya Pradesh,Singrauli,singrauli_madhya_pradesh,stunting,33,37.3
Madhya Pradesh,Singrauli,singrauli_madhya_pradesh,wasting,17.4,6.6
Madhya Pradesh,Singrauli,singrauli_madhya_pradesh,underweight,37.5,36
Madhya Pradesh,Singrauli,singrauli_madhya_pradesh,overweight,2.1,0.9
Madhya Pradesh,Tikamgarh,tikamgarh_madhya_pradesh,stunting,49.7,27.5
Madhya Pradesh,Tikamgarh,tikamgarh_madhya_pradesh,wasting,7.6,7.3
Madhya Pradesh,Tikamgarh,tikamgarh_madhya_pradesh,underweight,43.3,34.9
Madhya Pradesh,Tikamgarh,tikamgarh_madhya_pradesh,overweight,0.5,0
Madhya Pradesh,Ujjain,ujjain_madhya_pradesh,stunting,35.8,34.7
Madhya Pradesh,Ujjain,ujjain_madhya_pradesh,wasting,6.9,12.6
Madhya Pradesh,Ujjain,ujjain_madhya_pradesh,underweight,31.3,36.2
Madhya Pradesh,Ujjain,ujjain_madhya_pradesh,overweight,2.9,2.8
Madhya Pradesh,Umaria,umaria_madhya_pradesh,stunting,41.1,45.3
Madhya Pradesh,Umaria,umaria_madhya_pradesh,wasting,9.4,4
Madhya Pradesh,Umaria,umaria_madhya_pradesh,underweight,46.6,36.6
Madhya Pradesh,Umaria,umaria_madhya_pradesh,overweight,0.3,2.7
Mizoram,Aizawl,aizawl_mizoram,stunting,23.7,25.3
Mizoram,Aizawl,aizawl_mizoram,wasting,0.8,2.4
Mizoram,Aizawl,aizawl_mizoram,underweight,6.7,9.6
Mizoram,Aizawl,aizawl_mizoram,overweight,5.6,12.3
Mizoram,Champhai,champhai_mizoram,stunting,32.9,27.2
Mizoram,Champhai,champhai_mizoram,wasting,2.6,7.6
Mizoram,Champhai,champhai_mizoram,underweight,12.7,13.1
Mizoram,Champhai,champhai_mizoram,overweight,3.8,10.6
Mizoram,Kolasib,kolasib_mizoram,stunting,26.3,30.4
Mizoram,Kolasib,kolasib_mizoram,wasting,2.4,5.3
Mizoram,Kolasib,kolasib_mizoram,underweight,11.4,12.6
Mizoram,Kolasib,kolasib_mizoram,overweight,3.7,7.6
Mizoram,Lawngtlai,lawngtlai_mizoram,stunting,35.3,32.7
Mizoram,Lawngtlai,lawngtlai_mizoram,wasting,5.9,11.4
Mizoram,Lawngtlai,lawngtlai_mizoram,underweight,21.3,16.9
Mizoram,Lawngtlai,lawngtlai_mizoram,overweight,2.5,9.1
Mizoram,Lunglei,lunglei_mizoram,stunting,25.3,26.5
Mizoram,Lunglei,lunglei_mizoram,wasting,1.7,3.3
Mizoram,Lunglei,lunglei_mizoram,underweight,13.1,11.1
Mizoram,Lunglei,lunglei_mizoram,overweight,3.2,10.1
Mizoram,Mamit,mamit_mizoram,stunting,30.8,26.4
Mizoram,Mamit,mamit_mizoram,wasting,2.7,3.8
Mizoram,Mamit,mamit_mizoram,underweight,17.5,13.9
Mizoram,Mamit,mamit_mizoram,overweight,3.1,5.9
Mizoram,Saiha,saiha_mizoram,stunting,37.5,43.8
Mizoram,Saiha,saiha_mizoram,wasting,4,3.4
Mizoram,Saiha,saiha_mizoram,underweight,16.7,17.6
Mizoram,Saiha,saiha_mizoram,overweight,4.2,11.1
Mizoram,Serchhip,serchhip_mizoram,stunting,25.4,31.8
Mizoram,Serchhip,serchhip_mizoram,wasting,3.1,4.4
Mizoram,Serchhip,serchhip_mizoram,underweight,12.2,14.4
Mizoram,Serchhip,serchhip_mizoram,overweight,3.4,8.7
Nagaland,Dimapur,dimapur_nagaland,stunting,21.3,28.3
Nagaland,Dimapur,dimapur_nagaland,wasting,3.1,12
Nagaland,Dimapur,dimapur_nagaland,underweight,14.9,29.8
Nagaland,Dimapur,dimapur_nagaland,overweight,2.6,3.8
Nagaland,Kiphire,kiphire_nagaland,stunting,41.8,36.9
Nagaland,Kiphire,kiphire_nagaland,wasting,6.4,5.8
Nagaland,Kiphire,kiphire_nagaland,underweight,25.6,25
Nagaland,Kiphire,kiphire_nagaland,overweight,1.7,7.5
Nagaland,Kohima,kohima_nagaland,stunting,24.7,28.3
Nagaland,Kohima,kohima_nagaland,wasting,3.2,11.4
Nagaland,Kohima,kohima_nagaland,underweight,15.2,22.1
Nagaland,Kohima,kohima_nagaland,overweight,4.9,6.6
Nagaland,Longleng,longleng_nagaland,stunting,26.1,34.1
Nagaland,Longleng,longleng_nagaland,wasting,9,9.6
Nagaland,Longleng,longleng_nagaland,underweight,17.1,25.7
Nagaland,Longleng,longleng_nagaland,overweight,6.2,6.8
Nagaland,Mokokchung,mokokchung_nagaland,stunting,19.8,31.4
Nagaland,Mokokchung,mokokchung_nagaland,wasting,0,3.5
Nagaland,Mokokchung,mokokchung_nagaland,underweight,5.8,22.9
Nagaland,Mokokchung,mokokchung_nagaland,overweight,2,5.9
Nagaland,Mon,mon_nagaland,stunting,35.8,35.5
Nagaland,Mon,mon_nagaland,wasting,9.7,0.5
Nagaland,Mon,mon_nagaland,underweight,24.5,23.3
Nagaland,Mon,mon_nagaland,overweight,7.2,3.2
Nagaland,Peren,peren_nagaland,stunting,29.8,34.9
Nagaland,Peren,peren_nagaland,wasting,1,1.7
Nagaland,Peren,peren_nagaland,underweight,10.3,20.7
Nagaland,Peren,peren_nagaland,overweight,0.5,4.1
Nagaland,Phek,phek_nagaland,stunting,27.8,28
Nagaland,Phek,phek_nagaland,wasting,1.7,6.3
Nagaland,Phek,phek_nagaland,underweight,12.8,15.6
Nagaland,Phek,phek_nagaland,overweight,4.8,6.8
Nagaland,Tuensang,tuensang_nagaland,stunting,35.5,37.1
Nagaland,Tuensang,tuensang_nagaland,wasting,4.2,10.3
Nagaland,Tuensang,tuensang_nagaland,underweight,20.3,34.2
Nagaland,Tuensang,tuensang_nagaland,overweight,2.8,5.5
Nagaland,Wokha,wokha_nagaland,stunting,18,26.3
Nagaland,Wokha,wokha_nagaland,wasting,2.3,10.6
Nagaland,Wokha,wokha_nagaland,underweight,11.9,28
Nagaland,Wokha,wokha_nagaland,overweight,2.1,1.1
Nagaland,Zunheboto,zunheboto_nagaland,stunting,31.1,44
Nagaland,Zunheboto,zunheboto_nagaland,wasting,2.1,10.3
Nagaland,Zunheboto,zunheboto_nagaland,underweight,13.7,44.5
Nagaland,Zunheboto,zunheboto_nagaland,overweight,3.7,1.5
Odisha,Anugul,anugul_odisha,stunting,31.8,28.1
Odisha,Anugul,anugul_odisha,wasting,7.7,7.7
Odisha,Anugul,anugul_odisha,underweight,35.3,30.5
Odisha,Anugul,anugul_odisha,overweight,1.4,3.5
Odisha,Balangir,balangir_odisha,stunting,44.4,32.7
Odisha,Balangir,balangir_odisha,wasting,9.5,12.7
Odisha,Balangir,balangir_odisha,underweight,44.7,37.6
Odisha,Balangir,balangir_odisha,overweight,0.6,2.1
Odisha,Baleshwar,baleshwar_odisha,stunting,33.2,24.4
Odisha,Baleshwar,baleshwar_odisha,wasting,6.8,5.4
Odisha,Baleshwar,baleshwar_odisha,underweight,33.7,22.6
Odisha,Baleshwar,baleshwar_odisha,overweight,2.9,3.8
Odisha,Bargarh,bargarh_odisha,stunting,39.1,38.9
Odisha,Bargarh,bargarh_odisha,wasting,8.8,6
Odisha,Bargarh,bargarh_odisha,underweight,39,30
Odisha,Bargarh,bargarh_odisha,overweight,2,2.9
Odisha,Baudh,baudh_odisha,stunting,42.2,37
Odisha,Baudh,baudh_odisha,wasting,7.1,6.9
Odisha,Baudh,baudh_odisha,underweight,43.5,38.6
Odisha,Baudh,baudh_odisha,overweight,1.5,1.6
Odisha,Bhadrak,bhadrak_odisha,stunting,34.9,32.3
Odisha,Bhadrak,bhadrak_odisha,wasting,3.8,7.5
Odisha,Bhadrak,bhadrak_odisha,underweight,28.2,28.9
Odisha,Bhadrak,bhadrak_odisha,overweight,1.9,4.5
Odisha,Cuttack,cuttack_odisha,stunting,15.3,20.4
Odisha,Cuttack,cuttack_odisha,wasting,2.8,5.6
Odisha,Cuttack,cuttack_odisha,underweight,17.1,18.9
Odisha,Cuttack,cuttack_odisha,overweight,4.7,5.6
Odisha,Debagarh,debagarh_odisha,stunting,33.4,28.4
Odisha,Debagarh,debagarh_odisha,wasting,5.2,12.1
Odisha,Debagarh,debagarh_odisha,underweight,37.5,34.3
Odisha,Debagarh,debagarh_odisha,overweight,1.3,3.2
Odisha,Dhenkanal,dhenkanal_odisha,stunting,26.1,33.3
Odisha,Dhenkanal,dhenkanal_odisha,wasting,3.4,5.4
Odisha,Dhenkanal,dhenkanal_odisha,underweight,29.2,30
Odisha,Dhenkanal,dhenkanal_odisha,overweight,1.6,6.8
Odisha,Gajapati,gajapati_odisha,stunting,32.5,43.4
Odisha,Gajapati,gajapati_odisha,wasting,4.8,4.3
Odisha,Gajapati,gajapati_odisha,underweight,32.1,34.3
Odisha,Gajapati,gajapati_odisha,overweight,3.3,6.1
Odisha,Ganjam,ganjam_odisha,stunting,28.9,23.9
Odisha,Ganjam,ganjam_odisha,wasting,6.3,1.5
Odisha,Ganjam,ganjam_odisha,underweight,21.3,18.9
Odisha,Ganjam,ganjam_odisha,overweight,2.9,4.9
Odisha,Jagatsinghapur,jagatsinghapur_odisha,stunting,19.5,13.2
Odisha,Jagatsinghapur,jagatsinghapur_odisha,wasting,4.4,5.6
Odisha,Jagatsinghapur,jagatsinghapur_odisha,underweight,16.5,11
Odisha,Jagatsinghapur,jagatsinghapur_odisha,overweight,5.5,8.3
Odisha,Jajapur,jajapur_odisha,stunting,30.3,25.5
Odisha,Jajapur,jajapur_odisha,wasting,6.1,6.4
Odisha,Jajapur,jajapur_odisha,underweight,30,21.8
Odisha,Jajapur,jajapur_odisha,overweight,1.4,2.2
Odisha,Jharsuguda,jharsuguda_odisha,stunting,34.9,27.1
Odisha,Jharsuguda,jharsuguda_odisha,wasting,6.7,3.5
Odisha,Jharsuguda,jharsuguda_odisha,underweight,36.5,26.9
Odisha,Jharsuguda,jharsuguda_odisha,overweight,4.7,3.1
Odisha,Kalahandi,kalahandi_odisha,stunting,36.6,33
Odisha,Kalahandi,kalahandi_odisha,wasting,9,6
Odisha,Kalahandi,kalahandi_odisha,underweight,39.7,33.6
Odisha,Kalahandi,kalahandi_odisha,overweight,2.2,2.1
Odisha,Kandhamal,kandhamal_odisha,stunting,38.4,34.2
Odisha,Kandhamal,kandhamal_odisha,wasting,8.4,12.4
Odisha,Kandhamal,kandhamal_odisha,underweight,43.1,35.2
Odisha,Kandhamal,kandhamal_odisha,overweight,1.7,2.4
Odisha,Kendrapara,kendrapara_odisha,stunting,26.9,28.6
Odisha,Kendrapara,kendrapara_odisha,wasting,4.4,1.4
Odisha,Kendrapara,kendrapara_odisha,underweight,24.1,17.9
Odisha,Kendrapara,kendrapara_odisha,overweight,3.6,6.6
Odisha,Kendujhar,kendujhar_odisha,stunting,44.6,36.2
Odisha,Kendujhar,kendujhar_odisha,wasting,5.3,6.2
Odisha,Kendujhar,kendujhar_odisha,underweight,44.3,37.1
Odisha,Kendujhar,kendujhar_odisha,overweight,1.8,0.9
Odisha,Khordha,khordha_odisha,stunting,24.7,17.1
Odisha,Khordha,khordha_odisha,wasting,4.4,2.4
Odisha,Khordha,khordha_odisha,underweight,20.3,16.9
Odisha,Khordha,khordha_odisha,overweight,6.3,3.3
Odisha,Koraput,koraput_odisha,stunting,40.3,43.1
Odisha,Koraput,koraput_odisha,wasting,8.3,6.8
Odisha,Koraput,koraput_odisha,underweight,44.4,33.5
Odisha,Koraput,koraput_odisha,overweight,3.3,3.7
Odisha,Malkangiri,malkangiri_odisha,stunting,45.7,44.3
Odisha,Malkangiri,malkangiri_odisha,wasting,8.4,5.5
Odisha,Malkangiri,malkangiri_odisha,underweight,51.8,41.6
Odisha,Malkangiri,malkangiri_odisha,overweight,2.2,1
Odisha,Mayurbhanj,mayurbhanj_odisha,stunting,43.5,36.7
Odisha,Mayurbhanj,mayurbhanj_odisha,wasting,5,10.4
Odisha,Mayurbhanj,mayurbhanj_odisha,underweight,43.8,45.9
Odisha,Mayurbhanj,mayurbhanj_odisha,overweight,1.8,3
Odisha,Nabarangapur,nabarangapur_odisha,stunting,45.8,44.1
Odisha,Nabarangapur,nabarangapur_odisha,wasting,11.6,9.7
Odisha,Nabarangapur,nabarangapur_odisha,underweight,51,46.6
Odisha,Nabarangapur,nabarangapur_odisha,overweight,1.3,5
Odisha,Nayagarh,nayagarh_odisha,stunting,28,20
Odisha,Nayagarh,nayagarh_odisha,wasting,4.1,1.5
Odisha,Nayagarh,nayagarh_odisha,underweight,25.4,20.2
Odisha,Nayagarh,nayagarh_odisha,overweight,2.4,2.9
Odisha,Nuapada,nuapada_odisha,stunting,37.6,43.1
Odisha,Nuapada,nuapada_odisha,wasting,9.2,3.7
Odisha,Nuapada,nuapada_odisha,underweight,40,38
Odisha,Nuapada,nuapada_odisha,overweight,1,3.7
Odisha,Puri,puri_odisha,stunting,16.1,13.8
Odisha,Puri,puri_odisha,wasting,3,1.5
Odisha,Puri,puri_odisha,underweight,17.2,11.3
Odisha,Puri,puri_odisha,overweight,4.4,3.8
Odisha,Rayagada,rayagada_odisha,stunting,43.5,43.6
Odisha,Rayagada,rayagada_odisha,wasting,6,3.6
Odisha,Rayagada,rayagada_odisha,underweight,42.4,39.8
Odisha,Rayagada,rayagada_odisha,overweight,3.5,0.6
Odisha,Sambalpur,sambalpur_odisha,stunting,40.2,40.7
Odisha,Sambalpur,sambalpur_odisha,wasting,6.4,7.6
Odisha,Sambalpur,sambalpur_odisha,underweight,45.3,36.3
Odisha,Sambalpur,sambalpur_odisha,overweight,1.1,3.7
Odisha,Subarnapur,subarnapur_odisha,stunting,47.5,29.6
Odisha,Subarnapur,subarnapur_odisha,wasting,5.4,11.7
Odisha,Subarnapur,subarnapur_odisha,underweight,43,34.5
Odisha,Subarnapur,subarnapur_odisha,overweight,1,3.1
Odisha,Sundargarh,sundargarh_odisha,stunting,37.2,32.9
Odisha,Sundargarh,sundargarh_odisha,wasting,9.3,7.4
Odisha,Sundargarh,sundargarh_odisha,underweight,44.2,34.7
Odisha,Sundargarh,sundargarh_odisha,overweight,1.6,1.2
Punjab,Amritsar,amritsar_punjab,stunting,22.4,19.4
Punjab,Amritsar,amritsar_punjab,wasting,3.5,6.3
Punjab,Amritsar,amritsar_punjab,underweight,12.8,11.2
Punjab,Amritsar,amritsar_punjab,overweight,3.4,6.3
Punjab,Barnala,barnala_punjab,stunting,24.6,33.8
Punjab,Barnala,barnala_punjab,wasting,6.1,2.4
Punjab,Barnala,barnala_punjab,underweight,17.9,16.5
Punjab,Barnala,barnala_punjab,overweight,3.4,6.1
Punjab,Bathinda,bathinda_punjab,stunting,24.7,23
Punjab,Bathinda,bathinda_punjab,wasting,3.5,4.8
Punjab,Bathinda,bathinda_punjab,underweight,17.2,23.8
Punjab,Bathinda,bathinda_punjab,overweight,1.6,1.2
Punjab,Faridkot,faridkot_punjab,stunting,34.8,28.1
Punjab,Faridkot,faridkot_punjab,wasting,10.7,2.8
Punjab,Faridkot,faridkot_punjab,underweight,26.9,20.7
Punjab,Faridkot,faridkot_punjab,overweight,1.2,2.7
Punjab,Fatehgarh Sahib,fatehgarh_sahib_punjab,stunting,18.7,30
Punjab,Fatehgarh Sahib,fatehgarh_sahib_punjab,wasting,3.7,2.3
Punjab,Fatehgarh Sahib,fatehgarh_sahib_punjab,underweight,17.1,18.2
Punjab,Fatehgarh Sahib,fatehgarh_sahib_punjab,overweight,0,4.6
Punjab,Fazilka,fazilka_punjab,stunting,25.7,35.9
Punjab,Fazilka,fazilka_punjab,wasting,5.6,3.7
Punjab,Fazilka,fazilka_punjab,underweight,21.6,20.2
Punjab,Fazilka,fazilka_punjab,overweight,2.3,4.2
Punjab,Firozpur,firozpur_punjab,stunting,25.7,30
Punjab,Firozpur,firozpur_punjab,wasting,5.6,2.2
Punjab,Firozpur,firozpur_punjab,underweight,21.6,22
Punjab,Firozpur,firozpur_punjab,overweight,2.3,2.9
Punjab,Gurudaspur,gurudaspur_punjab,stunting,25.7,25.1
Punjab,Gurudaspur,gurudaspur_punjab,wasting,5.6,4.5
Punjab,Gurudaspur,gurudaspur_punjab,underweight,21.6,15.3
Punjab,Gurudaspur,gurudaspur_punjab,overweight,2.3,6.5
Punjab,Hoshiarpur,hoshiarpur_punjab,stunting,25.7,19.3
Punjab,Hoshiarpur,hoshiarpur_punjab,wasting,7.1,2.5
Punjab,Hoshiarpur,hoshiarpur_punjab,underweight,21.1,12.4
Punjab,Hoshiarpur,hoshiarpur_punjab,overweight,3.9,3.8
Punjab,Jalandhar,jalandhar_punjab,stunting,29.3,24.8
Punjab,Jalandhar,jalandhar_punjab,wasting,5.6,4.4
Punjab,Jalandhar,jalandhar_punjab,underweight,25.4,16.7
Punjab,Jalandhar,jalandhar_punjab,overweight,1.4,1.8
Punjab,Kapurthala,kapurthala_punjab,stunting,20.8,24.6
Punjab,Kapurthala,kapurthala_punjab,wasting,2.4,9.1
Punjab,Kapurthala,kapurthala_punjab,underweight,20.5,19.2
Punjab,Kapurthala,kapurthala_punjab,overweight,0.6,4.9
Punjab,Ludhiana,ludhiana_punjab,stunting,30.1,22.1
Punjab,Ludhiana,ludhiana_punjab,wasting,3.1,1
Punjab,Ludhiana,ludhiana_punjab,underweight,28.5,12.4
Punjab,Ludhiana,ludhiana_punjab,overweight,1.1,6.4
Punjab,Mansa,mansa_punjab,stunting,29.6,36.6
Punjab,Mansa,mansa_punjab,wasting,6.9,3.4
Punjab,Mansa,mansa_punjab,underweight,24.9,22.7
Punjab,Mansa,mansa_punjab,overweight,0.7,3.1
Punjab,Moga,moga_punjab,stunting,28.6,22
Punjab,Moga,moga_punjab,wasting,8,3.1
Punjab,Moga,moga_punjab,underweight,24.4,16.8
Punjab,Moga,moga_punjab,overweight,2,4.9
Punjab,Muktsar,muktsar_punjab,stunting,31.5,35
Punjab,Muktsar,muktsar_punjab,wasting,4.1,6.5
Punjab,Muktsar,muktsar_punjab,underweight,22.4,30.7
Punjab,Muktsar,muktsar_punjab,overweight,4,2.8
Punjab,Pathankot,pathankot_punjab,stunting,25.7,22.1
Punjab,Pathankot,pathankot_punjab,wasting,5.6,2.9
Punjab,Pathankot,pathankot_punjab,underweight,21.6,10.8
Punjab,Pathankot,pathankot_punjab,overweight,2.3,7.8
Punjab,Patiala,patiala_punjab,stunting,17.6,20.3
Punjab,Patiala,patiala_punjab,wasting,5.4,1.8
